OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,City,TractBG,GlobalID,SqMiles,Acres
7790,26,163,506900,4,261635069004,Block Group 4,G5030,S,201359,0,+42.4366174,-083.0689029,Detroit,5069004,80f1d2e4-b476-45b6-b211-9ed52dfb2bc0,0.07774514,49.75689241
7791,26,163,506900,3,261635069003,Block Group 3,G5030,S,200406,0,+42.4366850,-083.0658662,Detroit,5069003,89dc1aa4-4f22-4f9d-946f-26548585f3ae,0.07737718,49.52140098
7792,26,163,506900,2,261635069002,Block Group 2,G5030,S,210961,0,+42.4367413,-083.0627480,Detroit,5069002,abbb27ff-5f96-4967-bb69-a58f58bea9d7,0.08145249,52.12959828
7793,26,163,506900,1,261635069001,Block Group 1,G5030,S,210566,0,+42.4368060,-083.0595460,Detroit,5069001,5f3b0b5c-a1ae-4ee6-823d-a51f78d9b3a0,0.08129998,52.03199165
7794,26,163,506800,2,261635068002,Block Group 2,G5030,S,313254,0,+42.4441162,-083.0790711,Detroit,5068002,1735b831-9539-4297-b483-6d8d35e91d00,0.12094804,77.40674901
7795,26,163,506800,1,261635068001,Block Group 1,G5030,S,227709,0,+42.4436447,-083.0746383,Detroit,5068001,facfd183-9c2c-4569-95c8-3942e1fcd6e9,0.08791893,56.2681192
7796,26,163,506800,4,261635068004,Block Group 4,G5030,S,190496,0,+42.4436834,-083.0713604,Detroit,5068004,d2b8ec4d-7f7b-4693-95fe-04553b8cbbc5,0.07355091,47.07258665
7797,26,163,506700,1,261635067001,Block Group 1,G5030,S,935177,0,+42.4441868,-083.0465810,Detroit,5067001,15289138-a439-4d70-8a52-61683edfebac,0.36107385,231.08726888
7798,26,163,506600,4,261635066004,Block Group 4,G5030,S,293723,0,+42.4372046,-083.0413188,Detroit,5066004,3340454e-6349-426c-bf8a-1bd45630583b,0.11340708,72.58053382
7799,26,163,506600,3,261635066003,Block Group 3,G5030,S,234721,0,+42.4371011,-083.0453580,Detroit,5066003,1c87a23e-9774-4ff5-a62d-ca3ca3aefd1a,0.09062628,58.00082213
7800,26,163,506600,2,261635066002,Block Group 2,G5030,S,449677,0,+42.4370111,-083.0505820,Detroit,5066002,5da4cd0f-9bf0-4d9f-9710-2858249973fd,0.17362126,111.11760641
7801,26,163,506600,1,261635066001,Block Group 1,G5030,S,258799,0,+42.4368828,-083.0559782,Detroit,5066001,2ce5c444-4ec3-47f7-8123-527df295f772,0.09992285,63.95062549
7802,26,163,513300,1,261635133001,Block Group 1,G5030,S,1153527,1705828,+42.3585637,-082.9362028,Detroit,5133001,af30ef89-9ddc-42ed-b980-56ea830f2b71,0.44537926,285.04272882
7803,26,163,513300,2,261635133002,Block Group 2,G5030,S,462912,0,+42.3626063,-082.9416919,Detroit,5133002,a1366c3e-1376-48d0-acf3-d85489cd730e,0.17873132,114.38804612
7804,26,163,513200,3,261635132003,Block Group 3,G5030,S,429539,0,+42.3647441,-082.9355971,Detroit,5132003,ca5a4111-f5e3-4f0d-b14b-0868844476bd,0.16584593,106.14139824
7805,26,163,513200,2,261635132002,Block Group 2,G5030,S,273853,0,+42.3701845,-082.9424205,Detroit,5132002,6c92a189-66b7-47e4-ba8d-7048acd9075a,0.10573523,67.6705499
7806,26,163,513200,1,261635132001,Block Group 1,G5030,S,224503,0,+42.3714410,-082.9386027,Detroit,5132001,228f55a9-45e0-4e8f-8481-307a1bb840d3,0.08668109,55.47589935
7807,26,163,512900,3,261635129003,Block Group 3,G5030,S,282068,0,+42.3761264,-082.9482540,Detroit,5129003,08eb6582-3af9-46bc-8778-a0658c5747c8,0.10890706,69.7005206
7808,26,163,512600,4,261635126004,Block Group 4,G5030,S,360436,0,+42.3801153,-082.9629577,Detroit,5126004,2ac3108e-9843-4f82-b218-f0980ff4b53a,0.13916511,89.0656751
7809,26,163,512600,3,261635126003,Block Group 3,G5030,S,319568,0,+42.3813466,-082.9586485,Detroit,5126003,39b165af-8555-465b-8f57-8194a1e9bbeb,0.12338589,78.96697239
7810,26,163,512600,2,261635126002,Block Group 2,G5030,S,383864,0,+42.3827495,-082.9538573,Detroit,5126002,935a7fc9-4aab-439e-8ea5-ce70f405f97c,0.14821071,94.85485997
7811,26,163,512600,1,261635126001,Block Group 1,G5030,S,319854,0,+42.3842069,-082.9483441,Detroit,5126001,75459d1c-2326-4b22-96ab-39b787be2c9c,0.12349631,79.03764453
7812,26,163,512400,3,261635124003,Block Group 3,G5030,S,383769,0,+42.3900601,-082.9593354,Detroit,5124003,c4a3381d-69b3-42c3-80b1-cd28763be0b3,0.14817403,94.83138496
7813,26,163,512400,2,261635124002,Block Group 2,G5030,S,325737,0,+42.3910398,-082.9555246,Detroit,5124002,cd10b3a4-cc02-48ed-906e-63401bc4c4e5,0.12576775,80.49136549
7814,26,163,512400,1,261635124001,Block Group 1,G5030,S,292111,0,+42.3918018,-082.9523929,Detroit,5124001,bf136323-12e3-4e39-a556-c8f1a3c4a7ff,0.11278468,72.18219994
7815,26,163,512300,2,261635123002,Block Group 2,G5030,S,358429,0,+42.3888389,-082.9634973,Detroit,5123002,b902150e-f25b-42a2-bbde-f6a2df658ae0,0.13839021,88.5697346
7816,26,163,512200,1,261635122001,Block Group 1,G5030,S,608255,0,+42.3930578,-082.9743404,Detroit,5122001,28cfe97c-2227-4c25-8e15-0a7c82a61c0d,0.23484856,150.30308352
7817,26,163,512100,3,261635121003,Block Group 3,G5030,S,212550,0,+42.3955736,-082.9667813,Detroit,5121003,71f0052a-aa82-4dbb-9c3c-694a4e72e7ab,0.08206601,52.52224873
7818,26,163,512100,1,261635121001,Block Group 1,G5030,S,177586,0,+42.3969142,-082.9632648,Detroit,5121001,ebef70d8-584a-433d-ace2-a0f2b7c50767,0.06856633,43.88245619
7819,26,163,512100,5,261635121005,Block Group 5,G5030,S,289757,0,+42.3983700,-082.9589519,Detroit,5121005,772683bc-fa3a-4ecf-93b7-4721f0800bf4,0.1118758,71.60051388
7820,26,163,512100,4,261635121004,Block Group 4,G5030,S,231619,0,+42.4024107,-082.9624322,Detroit,5121004,41cce8e9-c55c-44de-995b-34ccfb7977d6,0.08942859,57.23430124
7821,26,163,511400,2,261635114002,Block Group 2,G5030,S,413038,0,+42.3876675,-083.0831222,Detroit,5114002,f58f5a4e-a05e-4c15-b528-5f45f21b67c9,0.15947486,102.06391235
7822,26,163,511400,4,261635114004,Block Group 4,G5030,S,181600,0,+42.3912221,-083.0798865,Detroit,5114004,d050d534-88a7-4c09-b96f-fb35006f3c99,0.07011615,44.87433718
7823,26,163,511400,3,261635114003,Block Group 3,G5030,S,189510,0,+42.3939430,-083.0817738,Detroit,5114003,151c3368-9dcf-4c6d-98d1-e2a75aa2803d,0.07317022,46.82894075
7824,26,163,511300,1,261635113001,Block Group 1,G5030,S,316673,0,+42.4154923,-083.0470776,Detroit,5113001,f1dd1652-6a65-4fd1-9634-8c470cfa03c6,0.12226812,78.25160231
7825,26,163,511400,5,261635114005,Block Group 5,G5030,S,445910,0,+42.3866051,-083.0768128,Detroit,5114005,f11885d7-bee2-49bb-a458-75846e92f83e,0.17216681,110.18676044
7826,26,163,511900,2,261635119002,Block Group 2,G5030,S,361632,0,+42.3794670,-083.0758504,Detroit,5119002,1862bf2e-072c-4ee2-8b80-149446ef49d2,0.13962689,89.36121314
7827,26,163,511900,1,261635119001,Block Group 1,G5030,S,791047,0,+42.3708072,-083.0700671,Detroit,5119001,aeb1e082-5cb0-458a-8a7e-69e87b919a40,0.30542495,195.47197032
7828,26,163,532300,1,261635323001,Block Group 1,G5030,S,676333,0,+42.3840376,-083.0891148,Detroit,5323001,de951aa1-4926-4764-b397-a9951d1251f7,0.26113363,167.12552364
7829,26,163,512100,2,261635121002,Block Group 2,G5030,S,281910,0,+42.4003567,-082.9684034,Detroit,5121002,caa05a49-82a3-4391-9531-1f92d685492e,0.10884605,69.66147795
7830,26,163,522300,2,261635223002,Block Group 2,G5030,S,975125,0,+42.3579237,-083.0989122,Detroit,5223002,f4db3594-d3a0-4441-ab15-380add418b63,0.37649786,240.95863464
7831,26,163,506500,3,261635065003,Block Group 3,G5030,S,271317,0,+42.4297620,-083.0511281,Detroit,5065003,fe477e1f-62d8-4dbb-b996-ae00c8c9644c,0.10475607,67.04389065
7832,26,163,506500,2,261635065002,Block Group 2,G5030,S,361409,0,+42.4298610,-083.0463678,Detroit,5065002,6506477f-9042-41ed-8972-5faa8c68f87e,0.13954079,89.30610864
7833,26,163,506500,1,261635065001,Block Group 1,G5030,S,323217,0,+42.4299885,-083.0412240,Detroit,5065001,fd1dda4a-9051-41f5-bd24-0f73206601d0,0.12479478,79.86865993
7834,26,163,506400,3,261635064003,Block Group 3,G5030,S,697753,0,+42.4241408,-083.0528936,Detroit,5064003,e75dd5fb-415d-45b8-9df1-ecab57ee0909,0.26940393,172.4185209
7835,26,163,506400,2,261635064002,Block Group 2,G5030,S,494901,0,+42.4216701,-083.0612682,Detroit,5064002,9766a2fa-7566-45f4-8224-1f016f636256,0.19108234,122.29270016
7836,26,163,506400,1,261635064001,Block Group 1,G5030,S,631936,0,+42.4216252,-083.0446652,Detroit,5064001,759f1127-c7e4-4ebc-96a6-52b9ad2cbad9,0.24399185,156.15478604
7837,26,163,506300,2,261635063002,Block Group 2,G5030,S,697129,0,+42.4300082,-083.0335040,Detroit,5063002,e06a7437-0fae-4db9-bc3d-885e423c838e,0.26916301,172.26432715
7838,26,163,506300,1,261635063001,Block Group 1,G5030,S,275647,0,+42.4306808,-083.0263058,Detroit,5063001,2e157838-069f-4d91-b150-92f2c9060111,0.1064279,68.11385695
7839,26,163,506200,2,261635062002,Block Group 2,G5030,S,694001,0,+42.4374225,-083.0338456,Detroit,5062002,be0b2805-3b11-4852-ad26-57f9c5a8f481,0.26795528,171.49138151
7840,26,163,506200,1,261635062001,Block Group 1,G5030,S,289483,0,+42.4376169,-083.0265257,Detroit,5062001,b99bb966-81a5-4170-8ddb-2df96694f673,0.11177001,71.532807
7841,26,163,506100,2,261635061002,Block Group 2,G5030,S,617527,0,+42.4445055,-083.0344532,Detroit,5061002,a776425f-4e76-4dc2-aa5d-537e30ade83d,0.2384285,152.59424461
7842,26,163,506100,1,261635061001,Block Group 1,G5030,S,305079,0,+42.4446926,-083.0270745,Detroit,5061001,af820bd3-0486-4cc7-9cc3-7f4553b196a0,0.11779166,75.38666253
7843,26,163,505400,4,261635054004,Block Group 4,G5030,S,366513,0,+42.4134933,-082.9948033,Detroit,5054004,724667a5-4cae-46d7-9b46-8ca1289e6192,0.14151146,90.5673345
7844,26,163,505400,1,261635054001,Block Group 1,G5030,S,346673,0,+42.4181703,-082.9983899,Detroit,5054001,71755bce-da4e-42d1-88e1-e6f7c99f7cab,0.13385119,85.66476374
7845,26,163,505200,1,261635052001,Block Group 1,G5030,S,267661,0,+42.4160838,-083.0025368,Detroit,5052001,93994baf-120b-4467-80fd-a85fe555308b,0.10334448,66.14047338
7846,26,163,505200,4,261635052004,Block Group 4,G5030,S,276885,0,+42.4175824,-083.0085381,Detroit,5052004,aa2da045-daf3-466e-bc06-a2b9ffb5b0d1,0.10690589,68.41977341
7847,26,163,505200,3,261635052003,Block Group 3,G5030,S,167896,0,+42.4132734,-083.0051751,Detroit,5052003,5a4d2e6e-0fe9-4297-9fb0-acdd3f9015ad,0.064825,41.48800504
7848,26,163,505100,5,261635051005,Block Group 5,G5030,S,175345,0,+42.4287408,-083.0222248,Detroit,5051005,a0646826-40a7-4ec5-a760-a3e12b9969e8,0.06770108,43.32869303
7849,26,163,505100,4,261635051004,Block Group 4,G5030,S,179160,0,+42.4326486,-083.0208404,Detroit,5051004,b7148dbc-d76d-4890-8596-f704899046e5,0.06917406,44.27140005
7850,26,163,505100,3,261635051003,Block Group 3,G5030,S,328078,0,+42.4361044,-083.0198319,Detroit,5051003,01a1af20-f316-41ff-8dea-1839bda18cc6,0.12667162,81.06983918
7851,26,163,546800,4,261635468004,Block Group 4,G5030,S,318228,0,+42.3683417,-083.2337273,Detroit,5468004,54027866-16e9-409c-b42c-271cecc20bc1,0.12286851,78.63585118
7852,26,163,985000,1,261639850001,Block Group 1,G5030,S,703655,0,+42.3453308,-083.1280797,Detroit,9850001,d4b00d16-6b9c-454a-8ea5-64a8ec4dfc2a,0.27168271,173.87693686
7853,26,163,525400,3,261635254003,Block Group 3,G5030,S,540611,0,+42.3414158,-083.1096390,Detroit,5254003,9919f008-5fdd-455e-8e2b-87d8b30a82b1,0.20873107,133.58788712
7854,26,163,524500,2,261635245002,Block Group 2,G5030,S,1908028,71426,+42.2877937,-083.1552153,Detroit,5245002,25c3f76a-0547-40ce-ac5b-b444f6558234,0.73669373,471.48398589
7855,26,163,524900,1,261635249001,Block Group 1,G5030,S,1446685,12909,+42.2959555,-083.1187657,Detroit,5249001,9a2061d8-9628-408e-9ee1-fe1856096c4f,0.5585682,357.48364811
7856,26,163,524900,2,261635249002,Block Group 2,G5030,S,2206067,252545,+42.2860907,-083.1265718,Detroit,5249002,9f00663f-a887-4a27-b86a-14966c772efb,0.85176723,545.13102654
7857,26,163,524700,6,261635247006,Block Group 6,G5030,S,689816,0,+42.2786108,-083.1479871,Detroit,5247006,69bafec3-ebb1-4bcc-b230-e973dd0414db,0.26633944,170.45724549
7858,26,163,526300,3,261635263003,Block Group 3,G5030,S,371076,0,+42.3407906,-083.1418989,Detroit,5263003,63713ca7-9c3e-41eb-a65d-36209704d7c6,0.14327324,91.69487635
7859,26,163,530300,1,261635303001,Block Group 1,G5030,S,823336,0,+42.4003191,-083.1277089,Detroit,5303001,291e69ee-990a-4cbc-b160-804173e6a785,0.3178918,203.45075597
7860,26,163,530900,3,261635309003,Block Group 3,G5030,S,440917,0,+42.3783726,-083.1259836,Detroit,5309003,6a643610-1d5d-40eb-9a85-faf8df8e2f69,0.170239,108.95296327
7861,26,163,530900,2,261635309002,Block Group 2,G5030,S,444776,0,+42.3709654,-083.1233321,Detroit,5309002,5938b44f-cb4b-4ff4-a6ac-047323ed9d26,0.17172897,109.90654293
7862,26,163,505100,2,261635051002,Block Group 2,G5030,S,224759,0,+42.4396008,-083.0207056,Detroit,5051002,77cbfea3-da98-42ba-81e3-cceedfab6fb5,0.08677993,55.53915832
7863,26,163,504900,4,261635049004,Block Group 4,G5030,S,1204892,0,+42.4264199,-083.0169402,Detroit,5049004,13d1853b-a034-4f31-8ce0-9f0b8eded4e8,0.4652114,297.73529672
7864,26,163,504900,3,261635049003,Block Group 3,G5030,S,645938,0,+42.4234681,-083.0090165,Detroit,5049003,367bb4a5-fb2b-41d0-a84c-0e7841b886bf,0.24939805,159.61475559
7865,26,163,504900,2,261635049002,Block Group 2,G5030,S,200082,0,+42.4289517,-083.0074406,Detroit,5049002,d6c24055-cd19-4985-81f8-81a3ef227ad7,0.07725209,49.44133884
7866,26,163,504900,1,261635049001,Block Group 1,G5030,S,198138,0,+42.4325529,-083.0076039,Detroit,5049001,48c011dd-5f4d-451c-9e34-6511c6481b6b,0.0765015,48.96096598
7867,26,163,504800,2,261635048002,Block Group 2,G5030,S,596880,0,+42.4147997,-083.0198108,Detroit,5048002,cb9aca7c-e59b-4592-bfc9-120f120ed669,0.23045665,147.49225981
7868,26,163,504800,1,261635048001,Block Group 1,G5030,S,2562628,0,+42.4076115,-083.0118701,Detroit,5048001,c5aab022-805d-4505-96f6-e0b1cba00a92,0.9894362,633.2391683
7869,26,163,504700,3,261635047003,Block Group 3,G5030,S,345689,0,+42.3970153,-083.0150384,Detroit,5047003,91b683b3-8e50-4dec-ac9c-5594bf25ce76,0.13347126,85.42161205
7870,26,163,504700,2,261635047002,Block Group 2,G5030,S,372874,0,+42.3970865,-083.0201761,Detroit,5047002,e4b026f3-1913-4d30-8c11-3da13eff7501,0.14396745,92.13917183
7871,26,163,504700,1,261635047001,Block Group 1,G5030,S,593209,0,+42.3906344,-083.0167475,Detroit,5047001,5c76eab8-9202-49cc-876b-ddcd08f8b542,0.22903927,146.58513595
7872,26,163,536300,6,261635363006,Block Group 6,G5030,S,408071,0,+42.4037351,-083.1501241,Detroit,5363006,ea249d4d-d45c-4660-adca-cb6365386a6c,0.15755709,100.83653993
7873,26,163,536300,5,261635363005,Block Group 5,G5030,S,142768,0,+42.4073299,-083.1582311,Detroit,5363005,76efa094-51a8-4caf-8ab1-2755dea54743,0.05512303,35.27874103
7874,26,163,536300,4,261635363004,Block Group 4,G5030,S,145964,0,+42.4071875,-083.1549457,Detroit,5363004,beac8ec0-8a44-496c-bbad-e454d2a466ba,0.05635701,36.06848983
7875,26,163,536300,3,261635363003,Block Group 3,G5030,S,213012,0,+42.4074652,-083.1510650,Detroit,5363003,cfc1a344-c766-4b85-b797-b627b2cd2671,0.08224439,52.63641141
7876,26,163,536300,2,261635363002,Block Group 2,G5030,S,167835,0,+42.4061088,-083.1429170,Detroit,5363002,4cc7bb3f-70e2-47c5-be3a-86833f83e1fd,0.06480145,41.47293162
7877,26,163,536300,1,261635363001,Block Group 1,G5030,S,206874,0,+42.4079722,-083.1435887,Detroit,5363001,ec2c7759-36f5-4e36-9876-207d4372fe9e,0.07987449,51.11967858
7878,26,163,536100,3,261635361003,Block Group 3,G5030,S,402585,0,+42.4146051,-083.1556448,Detroit,5361003,035b1d1b-262b-464e-a632-a0ca8fecd6d5,0.15543893,99.4809198
7879,26,163,536100,2,261635361002,Block Group 2,G5030,S,202229,0,+42.4109734,-083.1555240,Detroit,5361002,f56c76c1-7ae9-4cd3-a56e-549850d6e0d9,0.07808105,49.97187409
7880,26,163,536100,1,261635361001,Block Group 1,G5030,S,403567,0,+42.4134671,-083.1480345,Detroit,5361001,4de31481-0c74-4b8f-8c62-b68e1492f230,0.15581809,99.72357729
7881,26,163,535700,2,261635357002,Block Group 2,G5030,S,239234,0,+42.3624101,-083.1660253,Detroit,5357002,7bcefd76-28b6-43ad-ae07-5f53edcb865f,0.09236876,59.11600871
7882,26,163,535700,1,261635357001,Block Group 1,G5030,S,410981,0,+42.3624751,-083.1611426,Detroit,5357001,0db5ee97-3be7-4ce9-8f52-8d29916dc717,0.15868065,101.55561658
7883,26,163,535600,4,261635356004,Block Group 4,G5030,S,431557,0,+42.3564081,-083.1627279,Detroit,5356004,6deac47f-cbc8-4081-8e09-427b367c035d,0.16662508,106.6400569
7884,26,163,535600,3,261635356003,Block Group 3,G5030,S,217144,0,+42.3528095,-083.1625211,Detroit,5356003,9270a148-2c7b-4431-8408-3db6f2c697c1,0.08383976,53.65745085
7885,26,163,535500,2,261635355002,Block Group 2,G5030,S,323162,0,+42.3570945,-083.1894944,Detroit,5355002,00e24d6d-334e-4f0e-8f9a-85394f6bf889,0.12477354,79.85506913
7886,26,163,535500,1,261635355001,Block Group 1,G5030,S,239011,0,+42.3533845,-083.1940714,Detroit,5355001,9a497130-cd2f-41e0-8550-62d13221f872,0.09228266,59.06090421
7887,26,163,535500,3,261635355003,Block Group 3,G5030,S,415872,0,+42.3535216,-083.1867628,Detroit,5355003,599a9747-0132-4328-90b9-c253bbe31375,0.16056907,102.764209
7888,26,163,535400,2,261635354002,Block Group 2,G5030,S,215235,0,+42.3594391,-083.1921820,Detroit,5354002,a17ad3de-833d-45c8-9f6e-11c6cde6d8eb,0.08310269,53.18572667
7889,26,163,535400,1,261635354001,Block Group 1,G5030,S,769828,0,+42.3626034,-083.1890379,Detroit,5354001,f71bea92-f79d-4375-8aca-3013c475918e,0.29723225,190.22864124
7890,26,163,535300,4,261635353004,Block Group 4,G5030,S,215348,0,+42.3690872,-083.1925098,Detroit,5353004,2d1c05a2-3cdf-40c9-83ab-2f2279a0f7fd,0.08314632,53.21364958
7891,26,163,535300,3,261635353003,Block Group 3,G5030,S,215876,0,+42.3690043,-083.1957728,Detroit,5353003,8a01b7f6-a6de-4fc4-b38d-4b267bb0a548,0.08335018,53.34412122
7892,26,163,535300,2,261635353002,Block Group 2,G5030,S,216091,0,+42.3691692,-083.1892549,Detroit,5353002,498192d8-3ef6-4c2e-9885-921fc96f9c7e,0.0834332,53.39724888
7893,26,163,546800,3,261635468003,Block Group 3,G5030,S,434101,0,+42.3681565,-083.2278890,Detroit,5468003,cf822ee6-1568-40d2-bbfb-2a140ee20fcf,0.16760733,107.26869299
7894,26,163,546800,2,261635468002,Block Group 2,G5030,S,201441,0,+42.3674268,-083.2222575,Detroit,5468002,f63d921b-2ee0-4fd9-a45d-d99d0dd858b7,0.0777768,49.77715505
7895,26,163,546800,1,261635468001,Block Group 1,G5030,S,346471,0,+42.3744156,-083.2329358,Detroit,5468001,b590407d-43bb-46eb-99a7-f55bee800df8,0.1337732,85.61484846
7896,26,163,546700,5,261635467005,Block Group 5,G5030,S,235955,0,+42.3630635,-083.2287544,Detroit,5467005,a8159b46-39ae-49aa-b225-2508cb7c42a3,0.09110273,58.30575017
7897,26,163,546700,4,261635467004,Block Group 4,G5030,S,238231,0,+42.3611683,-083.2341723,Detroit,5467004,ed8a96c4-0e48-4379-8f6d-4a9e4cb50912,0.0919815,58.86816202
7898,26,163,546700,3,261635467003,Block Group 3,G5030,S,243243,0,+42.3594757,-083.2286353,Detroit,5467003,cdf2670e-51ae-4376-8020-b0b4b4c28d06,0.09391664,60.10665419
7899,26,163,546700,2,261635467002,Block Group 2,G5030,S,273728,0,+42.3596405,-083.2209261,Detroit,5467002,d883ed93-ea0f-4a04-bc39-daff379a1031,0.10568697,67.63966173
7900,26,163,546700,1,261635467001,Block Group 1,G5030,S,287229,0,+42.3631145,-083.2206575,Detroit,5467001,cba907cd-9cf8-43f3-a703-3d3f8c7b3ba8,0.11089973,70.97583147
7901,26,163,513700,1,261635137001,Block Group 1,G5030,S,2192800,505795,+42.3600309,-082.9650435,Detroit,5137001,613ea187-6138-4685-aa87-f4199ab2a25f,0.84664481,541.85267945
7902,26,163,985100,1,261639851001,Block Group 1,G5030,S,2925019,0,+42.3777226,-083.0564328,Detroit,9851001,474584b9-5812-430b-b37e-352be0f2ee53,1.12935615,722.78793442
7903,26,163,530900,1,261635309001,Block Group 1,G5030,S,376758,0,+42.3768379,-083.1300925,Detroit,5309001,1a9a7172-c205-431f-8f57-38860bcbeeea,0.14546707,93.09892913
7904,26,163,539600,2,261635396002,Block Group 2,G5030,S,457122,0,+42.4265468,-083.1859658,Detroit,5396002,569bf437-6432-439d-988b-c4898740fd52,0.17649579,112.95730597
7905,26,163,543100,2,261635431002,Block Group 2,G5030,S,443072,0,+42.4127585,-083.2233255,Detroit,5431002,cf987c10-d755-40ec-ac38-8cfd75b988b4,0.17107105,109.48547537
7906,26,163,540500,1,261635405001,Block Group 1,G5030,S,690826,1896,+42.4190475,-083.2243522,Detroit,5405001,a54a953b-693d-437f-a603-645f595c7e54,0.26672941,170.70682193
7907,26,163,543100,1,261635431001,Block Group 1,G5030,S,505909,0,+42.4125726,-083.2328852,Detroit,5431001,f419a3e4-c1a2-41fd-906d-9bc251dcf4eb,0.19533255,125.01283619
7908,26,163,543000,2,261635430002,Block Group 2,G5030,S,399584,0,+42.4072901,-083.2225991,Detroit,5430002,b64055d6-5648-454f-8bee-fc0ffcd211f1,0.15428024,98.73935656
7909,26,163,545300,2,261635453002,Block Group 2,G5030,S,492956,0,+42.3614462,-083.2128341,Detroit,5453002,6802a0dc-bff4-4c8e-8736-5b489f3b912a,0.19033137,121.81208019
7910,26,163,542700,1,261635427001,Block Group 1,G5030,S,1414948,0,+42.3824612,-083.2268100,Detroit,5427001,086e1a4a-17b8-4629-bbe6-df37a108a8c4,0.54631447,349.64126463
7911,26,163,535300,1,261635353001,Block Group 1,G5030,S,328036,0,+42.3692182,-083.1851533,Detroit,5353001,8905bf6f-2d78-4584-a48d-db18165068f3,0.1266554,81.05946076
7912,26,163,535200,4,261635352004,Block Group 4,G5030,S,421832,0,+42.3820448,-083.1747081,Detroit,5352004,bee57fd2-899a-4c1f-a752-c8967a9e03f3,0.16287024,104.23695707
7913,26,163,535200,3,261635352003,Block Group 3,G5030,S,330527,0,+42.3765721,-083.1806207,Detroit,5352003,90276fda-7965-4ae5-b7c1-edf84ff279cc,0.12761718,81.67500026
7914,26,163,535200,2,261635352002,Block Group 2,G5030,S,214687,0,+42.3743205,-083.1731249,Detroit,5352002,fe393ec6-87cd-4171-bcfe-3768c69ba0b2,0.08289111,53.05031293
7915,26,163,535200,1,261635352001,Block Group 1,G5030,S,439359,0,+42.3779506,-083.1732443,Detroit,5352001,cba8aacc-a495-407a-9e17-c61e0442dc77,0.16963745,108.56797309
7916,26,163,535100,2,261635351002,Block Group 2,G5030,S,646296,0,+42.3694339,-083.1778189,Detroit,5351002,03ffd163-8bae-403b-ba53-90d874127a00,0.24953628,159.70321931
7917,26,163,535100,1,261635351001,Block Group 1,G5030,S,324513,0,+42.3695675,-083.1704917,Detroit,5351001,75d30960-0ddf-4f67-b07b-e28a14fe79cf,0.12529516,80.1889085
7918,26,163,535000,1,261635350001,Block Group 1,G5030,S,317138,0,+42.3548582,-083.1797223,Detroit,5350001,748dca20-ec38-4a4f-a5a7-2a88daa0c010,0.12244766,78.36650631
7919,26,163,534700,4,261635347004,Block Group 4,G5030,S,553683,0,+42.3626322,-083.1539321,Detroit,5347004,8baf6671-2acd-4fd1-9bee-a1a5384a0b72,0.2137782,136.81804866
7920,26,163,534700,3,261635347003,Block Group 3,G5030,S,213438,0,+42.3565539,-083.1553626,Detroit,5347003,91a8e117-462f-4a1e-8b7b-7da5b05d45c7,0.08240887,52.7416783
7921,26,163,534700,2,261635347002,Block Group 2,G5030,S,173621,0,+42.3529969,-083.1536372,Detroit,5347002,725c4cb9-7ec3-46fc-b683-7626ad7a0f17,0.06703544,42.90268335
7922,26,163,534700,1,261635347001,Block Group 1,G5030,S,133179,0,+42.3566641,-083.1514180,Detroit,5347001,7d29dbb7-9c95-422c-b98f-76ec968fb680,0.05142069,32.90924753
7923,26,163,534600,2,261635346002,Block Group 2,G5030,S,238364,0,+42.3555300,-083.1480437,Detroit,5346002,60725bdd-400b-4750-99d3-8269f437189d,0.09203285,58.90102703
7924,26,163,534600,1,261635346001,Block Group 1,G5030,S,212051,0,+42.3555881,-083.1446475,Detroit,5346001,4a76b176-79e3-4062-b930-fda8c4ce278a,0.08187334,52.39894314
7925,26,163,534500,2,261635345002,Block Group 2,G5030,S,873777,0,+42.3648500,-083.1464351,Detroit,5345002,d64d82fd-af05-4d92-8f05-b7a130745207,0.33736718,215.91499849
7926,26,163,534500,1,261635345001,Block Group 1,G5030,S,343463,0,+42.3662646,-083.1420416,Detroit,5345001,1c41ab27-f95f-475d-b1e1-5418b84a1f62,0.1326118,84.87155547
7927,26,163,522400,2,261635224002,Block Group 2,G5030,S,394983,0,+42.3590137,-083.0808344,Detroit,5224002,037309cb-dc09-4b5e-9aa4-0c8a007bffd3,0.15250378,97.6024247
7928,26,163,522300,1,261635223001,Block Group 1,G5030,S,676373,0,+42.3545407,-083.0932539,Detroit,5223001,87b6718f-93a6-4c87-94e6-3d8b496f34de,0.26114907,167.13540786
7929,26,163,522200,2,261635222002,Block Group 2,G5030,S,173525,0,+42.3523511,-083.1088089,Detroit,5222002,2709ba25-60e5-48d3-abd3-326135074a6c,0.06699837,42.87896123
7930,26,163,522100,1,261635221001,Block Group 1,G5030,S,524246,0,+42.3420729,-083.1036318,Detroit,5221001,633b6b6a-21c0-4249-b616-330c5139c2ec,0.20241251,129.54400756
7931,26,163,521900,3,261635219003,Block Group 3,G5030,S,891639,0,+42.3507596,-083.0844870,Detroit,5219003,c4947c1b-73bd-409b-b276-89ab65e87de2,0.34426374,220.3287948
